Source	Target	Type	Weight
7214	77552	Directed	1
222	77553	Directed	1
7729	77553	Directed	1
2603	77554	Directed	1
9925	77554	Directed	1
355	31578	Directed	1
1154	31578	Directed	1
222	77555	Directed	1
1246	77555	Directed	1
3874	10474	Directed	1
433	10474	Directed	1
222	77556	Directed	1
3254	77556	Directed	1
50661	77557	Directed	1
686	77557	Directed	1
1802	77558	Directed	1
29905	77558	Directed	1
64	66145	Directed	1
1224	66145	Directed	1
24475	77559	Directed	1
16	77559	Directed	1
11391	77560	Directed	1
381	77560	Directed	1
1245	77561	Directed	1
7833	77561	Directed	1
283	73056	Directed	1
9896	73056	Directed	1
82	73056	Directed	1
64	77562	Directed	1
496	77562	Directed	1
34	77563	Directed	1
75734	77563	Directed	1
582	77564	Directed	1
7062	77564	Directed	1
582	77565	Directed	1
2641	77565	Directed	1
815	77566	Directed	1
1779	77566	Directed	1
222	77567	Directed	1
3078	77567	Directed	1
815	77568	Directed	1
520	77568	Directed	1
24665	77569	Directed	1
120	77569	Directed	1
1249	77569	Directed	1
121	77570	Directed	1
2866	77570	Directed	1
3874	77571	Directed	1
267	77571	Directed	1
815	77572	Directed	1
845	77572	Directed	1
121	77573	Directed	1
2426	77573	Directed	1
16	77574	Directed	1
2696	77574	Directed	1
121	77575	Directed	1
4050	77575	Directed	1
33916	77576	Directed	1
901	77576	Directed	1
16148	34424	Directed	1
6199	34424	Directed	1
1901	77577	Directed	1
766	77577	Directed	1
1861	77578	Directed	1
646	77578	Directed	1
16	77578	Directed	1
815	77579	Directed	1
1296	77579	Directed	1
530	77580	Directed	1
67789	77580	Directed	1
9925	77581	Directed	1
1249	77581	Directed	1
582	77582	Directed	1
7718	77582	Directed	1
582	77583	Directed	1
3723	77583	Directed	1
582	77584	Directed	1
29831	77584	Directed	1
680	77585	Directed	1
17504	77585	Directed	1
21326	77586	Directed	1
24835	77586	Directed	1
2015	77587	Directed	1
8870	77587	Directed	1
521	77587	Directed	1
815	77588	Directed	1
8828	77588	Directed	1
3062	76427	Directed	1
1581	76427	Directed	1
11565	77589	Directed	1
5235	77589	Directed	1
11022	77590	Directed	1
1327	77590	Directed	1
4757	68930	Directed	1
64339	68930	Directed	1
34	77591	Directed	1
66480	77591	Directed	1
6849	77592	Directed	1
215	77592	Directed	1
31	77593	Directed	1
77594	77593	Directed	1
20072	77595	Directed	1
15231	77595	Directed	1
3305	77596	Directed	1
252	77596	Directed	1
235	77596	Directed	1
111	77597	Directed	1
5255	77597	Directed	1
489	77598	Directed	1
8	77598	Directed	1
5721	77598	Directed	1
11565	77599	Directed	1
10336	77599	Directed	1
2636	77600	Directed	1
4617	77600	Directed	1
77601	61855	Directed	1
1069	61855	Directed	1
1104	70813	Directed	1
2248	70813	Directed	1
2197	77602	Directed	1
409	77602	Directed	1
355	77603	Directed	1
35133	77603	Directed	1
1376	77604	Directed	1
2944	77604	Directed	1
3252	77605	Directed	1
1506	77605	Directed	1
1366	77606	Directed	1
563	77606	Directed	1
19	77607	Directed	1
28687	77607	Directed	1
16790	77608	Directed	1
31469	77608	Directed	1
33027	36673	Directed	1
14819	36673	Directed	1
64	59872	Directed	1
115	59872	Directed	1
11565	77609	Directed	1
10389	77609	Directed	1
64	77610	Directed	1
595	77610	Directed	1
1249	77611	Directed	1
70558	77611	Directed	1
2469	32842	Directed	1
6094	32842	Directed	1
267	77612	Directed	1
46559	77612	Directed	1
267	77613	Directed	1
16305	77613	Directed	1
582	77614	Directed	1
4962	77614	Directed	1
1645	77615	Directed	1
4749	77615	Directed	1
6416	77616	Directed	1
715	77616	Directed	1
21424	77617	Directed	1
409	77617	Directed	1
11565	77618	Directed	1
15427	77618	Directed	1
11565	77619	Directed	1
10438	77619	Directed	1
2421	77620	Directed	1
391	77620	Directed	1
64	77621	Directed	1
459	77621	Directed	1
2469	40939	Directed	1
2925	40939	Directed	1
2627	77622	Directed	1
546	77622	Directed	1
1249	77623	Directed	1
2773	77623	Directed	1
680	77624	Directed	1
849	77624	Directed	1
2726	77625	Directed	1
21093	77625	Directed	1
121	77626	Directed	1
1968	77626	Directed	1
2627	77627	Directed	1
1718	77627	Directed	1
11651	77628	Directed	1
4248	77628	Directed	1
64	33949	Directed	1
472	33949	Directed	1
1057	77629	Directed	1
13261	77629	Directed	1
40	77630	Directed	1
295	77630	Directed	1
33598	77631	Directed	1
681	77631	Directed	1
7803	77632	Directed	1
22781	77632	Directed	1
20905	77633	Directed	1
88	77633	Directed	1
39	77634	Directed	1
27	77634	Directed	1
8774	77634	Directed	1
5230	77635	Directed	1
1022	77635	Directed	1
886	77636	Directed	1
704	77636	Directed	1
6319	77637	Directed	1
409	77637	Directed	1
582	77638	Directed	1
30123	77638	Directed	1
23419	77639	Directed	1
20618	77639	Directed	1
6416	77640	Directed	1
286	77640	Directed	1
355	77641	Directed	1
1906	77641	Directed	1
432	32007	Directed	1
779	32007	Directed	1
5101	77642	Directed	1
25969	77642	Directed	1
7416	77643	Directed	1
298	77643	Directed	1
8	77644	Directed	1
77645	77644	Directed	1
4817	61703	Directed	1
181	61703	Directed	1
309	77646	Directed	1
26778	77646	Directed	1
64	77647	Directed	1
37	77647	Directed	1
267	77648	Directed	1
77649	77648	Directed	1
355	77650	Directed	1
3520	77650	Directed	1
706	77651	Directed	1
30395	77651	Directed	1
582	77652	Directed	1
6593	77652	Directed	1
64	77653	Directed	1
45	77653	Directed	1
16	77654	Directed	1
755	77654	Directed	1
2432	77655	Directed	1
381	77655	Directed	1
64	29905	Directed	1
82	29905	Directed	1
5615	77656	Directed	1
316	77656	Directed	1
22	77657	Directed	1
12274	77657	Directed	1
302	77658	Directed	1
10559	77658	Directed	1
16	5866	Directed	1
148	5866	Directed	1
16	77659	Directed	1
526	77659	Directed	1
2627	77660	Directed	1
11136	77660	Directed	1
1275	77661	Directed	1
2426	77661	Directed	1
5119	77662	Directed	1
391	77662	Directed	1
815	77663	Directed	1
12817	77663	Directed	1
582	77664	Directed	1
4429	77664	Directed	1
25596	38779	Directed	1
370	38779	Directed	1
11565	77665	Directed	1
21315	77665	Directed	1
7803	77666	Directed	1
48	77666	Directed	1
12348	77667	Directed	1
3619	77667	Directed	1
886	77668	Directed	1
4467	77668	Directed	1
489	77669	Directed	1
26726	77669	Directed	1
8	77670	Directed	1
77671	77670	Directed	1
10069	77672	Directed	1
409	77672	Directed	1
1275	77673	Directed	1
377	77673	Directed	1
11651	77674	Directed	1
1304	77674	Directed	1
1275	77675	Directed	1
2443	77675	Directed	1
11651	77676	Directed	1
5184	77676	Directed	1
18726	77677	Directed	1
88	77677	Directed	1
22565	77678	Directed	1
69844	77678	Directed	1
64	77679	Directed	1
316	77679	Directed	1
2627	77680	Directed	1
502	77680	Directed	1
16	77681	Directed	1
751	77681	Directed	1
1275	77682	Directed	1
6689	77682	Directed	1
668	52589	Directed	1
435	52589	Directed	1
40	77683	Directed	1
2	77683	Directed	1
222	77684	Directed	1
5463	77684	Directed	1
7300	77685	Directed	1
381	77685	Directed	1
252	36335	Directed	1
279	36335	Directed	1
582	77686	Directed	1
6689	77686	Directed	1
4401	77687	Directed	1
1000	77687	Directed	1
249	77688	Directed	1
71747	77688	Directed	1
235	77689	Directed	1
42354	77689	Directed	1
31	77690	Directed	1
42151	77690	Directed	1
568	77691	Directed	1
1929	77691	Directed	1
129	77692	Directed	1
9910	77692	Directed	1
1092	77693	Directed	1
391	77693	Directed	1
82	77694	Directed	1
31604	77694	Directed	1
7740	17107	Directed	1
233	17107	Directed	1
47	77695	Directed	1
34349	77695	Directed	1
187	77696	Directed	1
77697	77696	Directed	1
582	77698	Directed	1
377	77698	Directed	1
1693	77699	Directed	1
12274	77699	Directed	1
582	26511	Directed	1
2426	26511	Directed	1
582	55127	Directed	1
2866	55127	Directed	1
8747	77700	Directed	1
15853	77700	Directed	1
7230	77701	Directed	1
77702	77701	Directed	1
1901	77703	Directed	1
23200	77703	Directed	1
25	19416	Directed	1
235	19416	Directed	1
960	19416	Directed	1
1022	77704	Directed	1
1373	77704	Directed	1
330	77704	Directed	1
20016	23959	Directed	1
11204	23959	Directed	1
134	77705	Directed	1
77706	77705	Directed	1
39	77707	Directed	1
21716	77707	Directed	1
815	77708	Directed	1
3673	77708	Directed	1
55804	77709	Directed	1
55804	77709	Directed	1
2	77710	Directed	1
20491	77710	Directed	1
6199	77711	Directed	1
1749	77711	Directed	1
3180	77712	Directed	1
681	77712	Directed	1
34	77713	Directed	1
14328	77713	Directed	1
249	77714	Directed	1
30452	77714	Directed	1
4293	77715	Directed	1
43223	77715	Directed	1
815	77716	Directed	1
11969	77716	Directed	1
17628	77717	Directed	1
52	77717	Directed	1
2421	77718	Directed	1
591	77718	Directed	1
668	77719	Directed	1
725	77719	Directed	1
815	77720	Directed	1
3648	77720	Directed	1
377	77721	Directed	1
30538	77721	Directed	1
82	77722	Directed	1
56582	77722	Directed	1
7416	77723	Directed	1
475	77723	Directed	1
24573	77724	Directed	1
1651	77724	Directed	1
22565	77725	Directed	1
1304	77725	Directed	1
7416	77727	Directed	1
422	77727	Directed	1
7416	77728	Directed	1
451	77728	Directed	1
646	11116	Directed	1
1650	11116	Directed	1
6199	11116	Directed	1
10958	77729	Directed	1
1154	77729	Directed	1
7416	77730	Directed	1
416	77730	Directed	1
290	77731	Directed	1
20375	77731	Directed	1
815	77732	Directed	1
2177	77732	Directed	1
252	77733	Directed	1
31666	77733	Directed	1
1765	77733	Directed	1
184	77734	Directed	1
10361	77734	Directed	1
582	77735	Directed	1
3950	77735	Directed	1
221	77736	Directed	1
77737	77736	Directed	1
82	77738	Directed	1
20546	77738	Directed	1
1154	77738	Directed	1
16620	77739	Directed	1
60	77739	Directed	1
680	77740	Directed	1
707	77740	Directed	1
190	77740	Directed	1
187	77741	Directed	1
29468	77741	Directed	1
11565	77742	Directed	1
10752	77742	Directed	1
1275	41844	Directed	1
4474	41844	Directed	1
4293	77743	Directed	1
1108	77743	Directed	1
7803	17315	Directed	1
885	17315	Directed	1
74563	54836	Directed	1
25018	54836	Directed	1
568	77744	Directed	1
60223	77744	Directed	1
1022	77745	Directed	1
15450	77745	Directed	1
11565	77746	Directed	1
6319	77746	Directed	1
11565	77747	Directed	1
5781	77747	Directed	1
11565	77748	Directed	1
6313	77748	Directed	1
222	77749	Directed	1
8228	77749	Directed	1
187	77750	Directed	1
19437	77750	Directed	1
1865	5045	Directed	1
235	5045	Directed	1
544	5045	Directed	1
6259	77751	Directed	1
7861	77751	Directed	1
3642	77752	Directed	1
1727	77752	Directed	1
1283	77753	Directed	1
56156	77753	Directed	1
3315	77754	Directed	1
725	77754	Directed	1
31	77755	Directed	1
6805	77755	Directed	1
60788	77755	Directed	1
77757	77756	Directed	1
63755	77756	Directed	1
396	77758	Directed	1
934	77758	Directed	1
538	77759	Directed	1
48704	77759	Directed	1
222	77760	Directed	1
8230	77760	Directed	1
18408	77761	Directed	1
547	77761	Directed	1
706	77762	Directed	1
17517	77762	Directed	1
65970	77763	Directed	1
409	77763	Directed	1
1147	77764	Directed	1
353	77764	Directed	1
14101	77765	Directed	1
689	77765	Directed	1
815	77766	Directed	1
16	77766	Directed	1
5405	38196	Directed	1
3511	38196	Directed	1
815	77767	Directed	1
4508	77767	Directed	1
1449	77768	Directed	1
25478	77768	Directed	1
2627	77769	Directed	1
1323	77769	Directed	1
11565	77770	Directed	1
11471	77770	Directed	1
24789	77771	Directed	1
7729	77771	Directed	1
21814	77772	Directed	1
409	77772	Directed	1
77773	51517	Directed	1
478	51517	Directed	1
21732	77774	Directed	1
725	77774	Directed	1
3315	43233	Directed	1
3101	43233	Directed	1
11565	77775	Directed	1
6366	77775	Directed	1
3315	3526	Directed	1
303	3526	Directed	1
4293	77776	Directed	1
404	77776	Directed	1
2627	77777	Directed	1
2095	77777	Directed	1
11565	77778	Directed	1
11485	77778	Directed	1
34	77779	Directed	1
77780	77779	Directed	1
16344	77781	Directed	1
381	77781	Directed	1
4293	77782	Directed	1
113	77782	Directed	1
31	77783	Directed	1
77784	77783	Directed	1
381	77785	Directed	1
34394	77785	Directed	1
3330	77786	Directed	1
4644	77786	Directed	1
5721	77786	Directed	1
6416	77787	Directed	1
127	77787	Directed	1
4293	77788	Directed	1
115	77788	Directed	1
16	77789	Directed	1
1224	77789	Directed	1
2469	34246	Directed	1
39	34246	Directed	1
168	77790	Directed	1
591	77790	Directed	1
1449	77791	Directed	1
2985	77791	Directed	1
660	77792	Directed	1
26604	77792	Directed	1
3648	77793	Directed	1
1444	77793	Directed	1
6296	77794	Directed	1
478	77794	Directed	1
31	77795	Directed	1
7989	77795	Directed	1
315	77795	Directed	1
21736	77796	Directed	1
934	77796	Directed	1
16	77797	Directed	1
972	77797	Directed	1
5448	14081	Directed	1
1238	14081	Directed	1
240	77798	Directed	1
30852	77798	Directed	1
1022	77799	Directed	1
11651	77799	Directed	1
381	77800	Directed	1
34868	77800	Directed	1
222	77801	Directed	1
3858	77801	Directed	1
1444	77802	Directed	1
33242	77802	Directed	1
1022	77803	Directed	1
2931	77803	Directed	1
1085	77804	Directed	1
381	77804	Directed	1
37843	77805	Directed	1
181	77805	Directed	1
34	77806	Directed	1
72325	77806	Directed	1
1325	49011	Directed	1
45624	49011	Directed	1
5101	77807	Directed	1
35133	77807	Directed	1
8	77808	Directed	1
37634	77808	Directed	1
222	77809	Directed	1
3877	77809	Directed	1
16	77810	Directed	1
1168	77810	Directed	1
26590	77811	Directed	1
391	77811	Directed	1
1022	77812	Directed	1
1449	77812	Directed	1
29907	77813	Directed	1
4248	77813	Directed	1
43193	33867	Directed	1
3378	33867	Directed	1
39	77814	Directed	1
9585	77814	Directed	1
453	77815	Directed	1
953	77815	Directed	1
47	77816	Directed	1
77817	77816	Directed	1
3315	58899	Directed	1
1141	58899	Directed	1
1275	77818	Directed	1
9026	77818	Directed	1
11565	77819	Directed	1
10913	77819	Directed	1
6416	77820	Directed	1
686	77820	Directed	1
582	77202	Directed	1
5917	77202	Directed	1
2627	77821	Directed	1
1778	77821	Directed	1
489	77822	Directed	1
53493	77822	Directed	1
16	77823	Directed	1
1108	77823	Directed	1
11396	77824	Directed	1
478	77824	Directed	1
582	77825	Directed	1
8504	77825	Directed	1
582	77826	Directed	1
45644	77826	Directed	1
4487	77826	Directed	1
34	77827	Directed	1
77828	77827	Directed	1
295	77829	Directed	1
77830	77829	Directed	1
1449	77831	Directed	1
42	77831	Directed	1
5101	77832	Directed	1
13012	77832	Directed	1
121	77833	Directed	1
3292	77833	Directed	1
582	77834	Directed	1
7297	77834	Directed	1
5101	77835	Directed	1
6549	77835	Directed	1
582	6209	Directed	1
1968	6209	Directed	1
16	77836	Directed	1
256	77836	Directed	1
1275	77837	Directed	1
432	77837	Directed	1
520	77838	Directed	1
26817	77838	Directed	1
355	61028	Directed	1
6626	61028	Directed	1
1174	77839	Directed	1
7648	77839	Directed	1
1449	77840	Directed	1
74	77840	Directed	1
1275	77841	Directed	1
4429	77841	Directed	1
16344	77842	Directed	1
8698	77842	Directed	1
290	20673	Directed	1
2448	20673	Directed	1
15799	77843	Directed	1
550	77843	Directed	1
3315	77844	Directed	1
261	77844	Directed	1
16	77845	Directed	1
170	77845	Directed	1
187	77846	Directed	1
36322	77846	Directed	1
16	77847	Directed	1
430	77847	Directed	1
10922	77848	Directed	1
16616	77848	Directed	1
815	77849	Directed	1
14546	77849	Directed	1
999	77850	Directed	1
267	77850	Directed	1
77851	77850	Directed	1
137	53875	Directed	1
10427	53875	Directed	1
7750	77852	Directed	1
185	77852	Directed	1
6319	77853	Directed	1
3619	77853	Directed	1
5101	77854	Directed	1
35084	77854	Directed	1
16	77855	Directed	1
176	77855	Directed	1
582	59210	Directed	1
60352	59210	Directed	1
3652	77856	Directed	1
391	77856	Directed	1
6199	77857	Directed	1
97	77857	Directed	1
1038	77858	Directed	1
1041	77858	Directed	1
1174	77859	Directed	1
70789	77859	Directed	1
432	56230	Directed	1
791	56230	Directed	1
2627	77860	Directed	1
4487	77860	Directed	1
5101	77861	Directed	1
35033	77861	Directed	1
64	77862	Directed	1
366	77862	Directed	1
270	77863	Directed	1
5168	77863	Directed	1
432	77864	Directed	1
2245	77864	Directed	1
4962	77865	Directed	1
409	77865	Directed	1
1310	77866	Directed	1
1452	77866	Directed	1
16	33170	Directed	1
115	33170	Directed	1
582	77867	Directed	1
2307	77867	Directed	1
16	77868	Directed	1
362	77868	Directed	1
77870	77869	Directed	1
40	77869	Directed	1
668	38949	Directed	1
13590	38949	Directed	1
7833	38949	Directed	1
2627	77871	Directed	1
2248	77871	Directed	1
3261	77872	Directed	1
2994	77872	Directed	1
1901	77873	Directed	1
961	77873	Directed	1
4293	77874	Directed	1
526	77874	Directed	1
2627	77875	Directed	1
22028	77875	Directed	1
11651	77697	Directed	1
187	77697	Directed	1
2627	77876	Directed	1
2850	77876	Directed	1
7803	77877	Directed	1
25618	77877	Directed	1
4660	11581	Directed	1
82	11581	Directed	1
184	12673	Directed	1
5033	12673	Directed	1
12172	12673	Directed	1
432	77878	Directed	1
5765	77878	Directed	1
64	77879	Directed	1
14465	77879	Directed	1
134	77880	Directed	1
10343	77880	Directed	1
16	77881	Directed	1
1416	77881	Directed	1
64	77882	Directed	1
766	77882	Directed	1
27235	73665	Directed	1
295	73665	Directed	1
2627	77883	Directed	1
999	77883	Directed	1
2795	77884	Directed	1
30955	77884	Directed	1
15400	77885	Directed	1
15400	77885	Directed	1
21736	77886	Directed	1
3145	77886	Directed	1
6416	77887	Directed	1
946	77887	Directed	1
2627	77888	Directed	1
2705	77888	Directed	1
18630	77889	Directed	1
60	77889	Directed	1
707	77890	Directed	1
64	77890	Directed	1
6199	77890	Directed	1
11420	77891	Directed	1
689	77891	Directed	1
5101	77892	Directed	1
35055	77892	Directed	1
2627	77893	Directed	1
315	77893	Directed	1
484	77894	Directed	1
54525	77894	Directed	1
16	77895	Directed	1
244	77895	Directed	1
77897	77896	Directed	1
11913	77896	Directed	1
134	77898	Directed	1
52801	77898	Directed	1
815	77899	Directed	1
2360	77899	Directed	1
17684	77900	Directed	1
31580	77900	Directed	1
815	77901	Directed	1
2715	77901	Directed	1
815	77902	Directed	1
2363	77902	Directed	1
680	77903	Directed	1
707	77903	Directed	1
235	77903	Directed	1
258	77904	Directed	1
77905	77904	Directed	1
10922	77906	Directed	1
60	77906	Directed	1
582	77907	Directed	1
168	77907	Directed	1
4293	77908	Directed	1
447	77908	Directed	1
16	77909	Directed	1
190	77909	Directed	1
4293	77910	Directed	1
475	77910	Directed	1
582	77911	Directed	1
4817	77911	Directed	1
4293	77912	Directed	1
466	77912	Directed	1
249	77913	Directed	1
77914	77913	Directed	1
7012	77915	Directed	1
1700	77915	Directed	1
21474	77916	Directed	1
1449	77916	Directed	1
582	77917	Directed	1
4229	77917	Directed	1
1310	77918	Directed	1
4073	77918	Directed	1
6489	77919	Directed	1
6083	77919	Directed	1
582	77920	Directed	1
1092	77920	Directed	1
1310	77921	Directed	1
517	77921	Directed	1
4293	77922	Directed	1
459	77922	Directed	1
9896	20300	Directed	1
82	20300	Directed	1
582	77923	Directed	1
138	77923	Directed	1
4293	77924	Directed	1
406	77924	Directed	1
31	77925	Directed	1
6578	77925	Directed	1
24368	77926	Directed	1
60	77926	Directed	1
222	77927	Directed	1
8620	77927	Directed	1
8	77928	Directed	1
9200	77928	Directed	1
11349	77929	Directed	1
11136	77929	Directed	1
886	77930	Directed	1
34136	77930	Directed	1
1310	77931	Directed	1
17312	77931	Directed	1
5101	77932	Directed	1
17681	77932	Directed	1
1310	77933	Directed	1
686	77933	Directed	1
31	30781	Directed	1
707	30781	Directed	1
39	30781	Directed	1
11565	77934	Directed	1
24577	77934	Directed	1
582	77935	Directed	1
5700	77935	Directed	1
1310	77936	Directed	1
1574	77936	Directed	1
4999	77937	Directed	1
391	77937	Directed	1
21736	77938	Directed	1
37877	77938	Directed	1
10907	77939	Directed	1
60	77939	Directed	1
3315	36934	Directed	1
8338	36934	Directed	1
848	77940	Directed	1
45617	77940	Directed	1
582	77941	Directed	1
11730	77941	Directed	1
2748	73607	Directed	1
4552	73607	Directed	1
18387	77942	Directed	1
2502	77942	Directed	1
16	77943	Directed	1
37	77943	Directed	1
11565	77944	Directed	1
326	77944	Directed	1
111	77945	Directed	1
901	77945	Directed	1
77947	77946	Directed	1
1885	77946	Directed	1
6892	77948	Directed	1
45351	77948	Directed	1
582	77949	Directed	1
1022	77949	Directed	1
5101	77950	Directed	1
35346	77950	Directed	1
815	77951	Directed	1
2687	77951	Directed	1
815	77952	Directed	1
6100	77952	Directed	1
222	77953	Directed	1
4172	77953	Directed	1
3481	77954	Directed	1
368	77954	Directed	1
1310	77955	Directed	1
127	77955	Directed	1
11369	77956	Directed	1
520	77956	Directed	1
1449	77957	Directed	1
1912	77957	Directed	1
11565	77958	Directed	1
960	77958	Directed	1
24597	77959	Directed	1
680	77959	Directed	1
11565	77960	Directed	1
14101	77960	Directed	1
13370	77961	Directed	1
121	77961	Directed	1
222	77962	Directed	1
2226	77962	Directed	1
5101	77963	Directed	1
32707	77963	Directed	1
582	77964	Directed	1
2351	77964	Directed	1
6889	38452	Directed	1
1373	38452	Directed	1
31569	38452	Directed	1
111	77965	Directed	1
1092	77965	Directed	1
582	77966	Directed	1
4617	77966	Directed	1
64575	12836	Directed	1
381	12836	Directed	1
7300	77967	Directed	1
478	77967	Directed	1
582	77968	Directed	1
1094	77968	Directed	1
11565	77969	Directed	1
3305	77969	Directed	1
16	77970	Directed	1
475	77970	Directed	1
381	77971	Directed	1
34466	77971	Directed	1
16	77972	Directed	1
447	77972	Directed	1
11565	77973	Directed	1
11444	77973	Directed	1
582	77974	Directed	1
440	77974	Directed	1
16	77975	Directed	1
466	77975	Directed	1
12052	77976	Directed	1
1141	77976	Directed	1
5101	77977	Directed	1
35294	77977	Directed	1
16	77978	Directed	1
445	77978	Directed	1
530	77979	Directed	1
13054	77979	Directed	1
1310	77980	Directed	1
25	77980	Directed	1
13197	43265	Directed	1
4333	43265	Directed	1
1310	77981	Directed	1
1504	77981	Directed	1
1310	77982	Directed	1
946	77982	Directed	1
6947	77983	Directed	1
1373	77983	Directed	1
12172	77983	Directed	1
121	77984	Directed	1
1022	77984	Directed	1
16	77985	Directed	1
402	77985	Directed	1
582	77986	Directed	1
287	77986	Directed	1
582	77987	Directed	1
20083	77987	Directed	1
25	77988	Directed	1
9927	77988	Directed	1
5101	77989	Directed	1
6858	77989	Directed	1
21814	77990	Directed	1
3619	77990	Directed	1
16744	77991	Directed	1
82	77991	Directed	1
26658	77992	Directed	1
316	77992	Directed	1
582	77993	Directed	1
353	77993	Directed	1
1968	77994	Directed	1
21446	77994	Directed	1
886	77995	Directed	1
12914	77995	Directed	1
15504	77996	Directed	1
664	77996	Directed	1
668	77997	Directed	1
77998	77997	Directed	1
58851	18334	Directed	1
377	18334	Directed	1
582	77999	Directed	1
4356	77999	Directed	1
39	78000	Directed	1
60050	78000	Directed	1
582	78001	Directed	1
3248	78001	Directed	1
582	78002	Directed	1
332	78002	Directed	1
848	78003	Directed	1
32573	78003	Directed	1
582	78004	Directed	1
5955	78004	Directed	1
381	78005	Directed	1
4287	78005	Directed	1
222	78006	Directed	1
8870	78006	Directed	1
5405	78007	Directed	1
934	78007	Directed	1
2627	78008	Directed	1
5263	78008	Directed	1
77396	78009	Directed	1
1420	78009	Directed	1
582	78010	Directed	1
2204	78010	Directed	1
8	78011	Directed	1
78012	78011	Directed	1
5101	78013	Directed	1
24468	78013	Directed	1
25502	34594	Directed	1
1528	34594	Directed	1
11565	78014	Directed	1
1195	78014	Directed	1
10958	78015	Directed	1
428	78015	Directed	1
222	78016	Directed	1
1316	78016	Directed	1
1310	78017	Directed	1
862	78017	Directed	1
582	78018	Directed	1
5921	78018	Directed	1
1310	78019	Directed	1
286	78019	Directed	1
222	78020	Directed	1
9298	78020	Directed	1
19061	78021	Directed	1
591	78021	Directed	1
222	78022	Directed	1
2377	78022	Directed	1
2743	78023	Directed	1
886	78023	Directed	1
11565	78024	Directed	1
5090	78024	Directed	1
582	78025	Directed	1
2824	78025	Directed	1
3315	78026	Directed	1
934	78026	Directed	1
222	78027	Directed	1
1337	78027	Directed	1
11575	78028	Directed	1
1648	78028	Directed	1
1341	78029	Directed	1
60	78029	Directed	1
4293	78030	Directed	1
298	78030	Directed	1
1249	78031	Directed	1
18750	78031	Directed	1
1865	78032	Directed	1
41826	78032	Directed	1
1069	78032	Directed	1
4467	78033	Directed	1
381	78033	Directed	1
1115	78034	Directed	1
1327	78034	Directed	1
4293	78035	Directed	1
1266	78035	Directed	1
582	78036	Directed	1
9169	78036	Directed	1
1310	78037	Directed	1
2111	78037	Directed	1
8747	78038	Directed	1
982	78038	Directed	1
187	78039	Directed	1
1852	78039	Directed	1
960	78040	Directed	1
33466	78040	Directed	1
3261	78041	Directed	1
23588	78041	Directed	1
355	78042	Directed	1
8467	78042	Directed	1
16	78043	Directed	1
1898	78043	Directed	1
5101	78044	Directed	1
35566	78044	Directed	1
2197	78045	Directed	1
60	78045	Directed	1
2175	78046	Directed	1
1373	78046	Directed	1
815	78047	Directed	1
1408	78047	Directed	1
1249	78048	Directed	1
52966	78048	Directed	1
660	78049	Directed	1
23651	78049	Directed	1
39435	78050	Directed	1
520	78050	Directed	1
5101	78051	Directed	1
24549	78051	Directed	1
582	78052	Directed	1
7062	78052	Directed	1
19636	78053	Directed	1
29708	78053	Directed	1
17292	78053	Directed	1
11565	78054	Directed	1
21704	78054	Directed	1
3315	19386	Directed	1
267	19386	Directed	1
270	78055	Directed	1
1968	78055	Directed	1
187	78056	Directed	1
56808	78056	Directed	1
316	24297	Directed	1
2432	24297	Directed	1
185	24297	Directed	1
78058	78057	Directed	1
88	78057	Directed	1
477	78059	Directed	1
391	78059	Directed	1
815	78060	Directed	1
34278	78060	Directed	1
494	78061	Directed	1
67854	78061	Directed	1
582	78062	Directed	1
4681	78062	Directed	1
815	78063	Directed	1
14384	78063	Directed	1
6199	78064	Directed	1
1363	78064	Directed	1
2627	78065	Directed	1
7729	78065	Directed	1
1310	78066	Directed	1
20889	78066	Directed	1
33801	78067	Directed	1
4995	78067	Directed	1
3980	78068	Directed	1
409	78068	Directed	1
1901	78069	Directed	1
121	78069	Directed	1
670	78070	Directed	1
2428	78070	Directed	1
231	78070	Directed	1
2627	78071	Directed	1
2128	78071	Directed	1
815	78072	Directed	1
13669	78072	Directed	1
5101	78073	Directed	1
24564	78073	Directed	1
62919	78074	Directed	1
934	78074	Directed	1
1275	78075	Directed	1
4962	78075	Directed	1
418	78076	Directed	1
35578	78076	Directed	1
1085	78077	Directed	1
478	78077	Directed	1
2705	78078	Directed	1
591	78078	Directed	1
355	78079	Directed	1
21323	78079	Directed	1
1901	78080	Directed	1
2321	78080	Directed	1
68660	78081	Directed	1
2432	78081	Directed	1
1339	78082	Directed	1
60	78082	Directed	1
6307	78083	Directed	1
2502	78083	Directed	1
815	78084	Directed	1
2422	78084	Directed	1
815	78085	Directed	1
4698	78085	Directed	1
16	78086	Directed	1
35	78086	Directed	1
582	78087	Directed	1
7764	78087	Directed	1
10913	78088	Directed	1
60	78088	Directed	1
688	78089	Directed	1
391	78089	Directed	1
1495	78090	Directed	1
409	78090	Directed	1
815	78091	Directed	1
3050	78091	Directed	1
740	78092	Directed	1
4662	78092	Directed	1
815	78093	Directed	1
6941	78093	Directed	1
668	66212	Directed	1
4518	66212	Directed	1
31	78094	Directed	1
49127	78094	Directed	1
1310	78095	Directed	1
20072	78095	Directed	1
270	78096	Directed	1
4472	78096	Directed	1
21814	78097	Directed	1
1447	78097	Directed	1
582	78098	Directed	1
2980	78098	Directed	1
98	69874	Directed	1
1000	69874	Directed	1
1310	78099	Directed	1
1142	78099	Directed	1
