Source	Target	Type	Weight
2853	2852	Directed	1
2503	2854	Directed	1
47	2854	Directed	1
376	2855	Directed	1
183	2855	Directed	1
47	2855	Directed	1
116	2856	Directed	1
808	2856	Directed	1
3	2857	Directed	1
1821	2857	Directed	1
61	2858	Directed	1
2859	2858	Directed	1
448	2860	Directed	1
171	2860	Directed	1
324	2860	Directed	1
61	2861	Directed	1
765	2861	Directed	1
61	2862	Directed	1
79	2862	Directed	1
61	2863	Directed	1
2864	2863	Directed	1
61	2865	Directed	1
784	2865	Directed	1
61	2866	Directed	1
2867	2866	Directed	1
61	2868	Directed	1
1099	2868	Directed	1
8	2869	Directed	1
994	2869	Directed	1
1005	2870	Directed	1
43	2870	Directed	1
38	2872	Directed	1
571	2872	Directed	1
383	2872	Directed	1
12	2872	Directed	1
179	2873	Directed	1
990	2873	Directed	1
14	2874	Directed	1
2875	2874	Directed	1
35	2876	Directed	1
1762	2876	Directed	1
35	2877	Directed	1
183	2877	Directed	1
1264	2878	Directed	1
8	2878	Directed	1
70	2878	Directed	1
3	2879	Directed	1
361	2879	Directed	1
990	2880	Directed	1
990	2880	Directed	1
61	2881	Directed	1
2882	2881	Directed	1
14	2883	Directed	1
2884	2883	Directed	1
61	2885	Directed	1
2294	2885	Directed	1
61	2886	Directed	1
2887	2886	Directed	1
2889	2888	Directed	1
12	2888	Directed	1
61	2890	Directed	1
2392	2890	Directed	1
58	2891	Directed	1
366	2891	Directed	1
2423	2891	Directed	1
61	2892	Directed	1
2893	2892	Directed	1
61	2894	Directed	1
2895	2894	Directed	1
8	2896	Directed	1
448	2896	Directed	1
8	2896	Directed	1
1377	2897	Directed	1
47	2897	Directed	1
38	2898	Directed	1
667	2898	Directed	1
61	2899	Directed	1
2900	2899	Directed	1
61	2901	Directed	1
1094	2901	Directed	1
61	2902	Directed	1
1062	2902	Directed	1
35	2903	Directed	1
8	2903	Directed	1
8	2904	Directed	1
2207	2904	Directed	1
8	2905	Directed	1
2203	2905	Directed	1
8	2906	Directed	1
690	2906	Directed	1
14	2907	Directed	1
2908	2907	Directed	1
3	2909	Directed	1
406	2909	Directed	1
2911	2910	Directed	1
43	2910	Directed	1
376	2913	Directed	1
32	2913	Directed	1
1764	2914	Directed	1
12	2914	Directed	1
725	2915	Directed	1
726	2915	Directed	1
2795	2916	Directed	1
263	2916	Directed	1
8	2918	Directed	1
2919	2918	Directed	1
3	2920	Directed	1
2045	2920	Directed	1
14	2921	Directed	1
2922	2921	Directed	1
8	2923	Directed	1
1001	2923	Directed	1
14	2924	Directed	1
2925	2924	Directed	1
8	2926	Directed	1
1786	2926	Directed	1
1786	2926	Directed	1
78	2926	Directed	1
35	2927	Directed	1
2423	2927	Directed	1
2929	2928	Directed	1
47	2928	Directed	1
8	2930	Directed	1
43	2930	Directed	1
8	2931	Directed	1
1030	2931	Directed	1
115	2932	Directed	1
116	2932	Directed	1
14	2933	Directed	1
2934	2933	Directed	1
247	2936	Directed	1
78	2936	Directed	1
248	2936	Directed	1
2875	2936	Directed	1
61	2937	Directed	1
2938	2937	Directed	1
1099	2941	Directed	1
105	2941	Directed	1
8	2942	Directed	1
2943	2942	Directed	1
61	2944	Directed	1
2945	2944	Directed	1
61	2946	Directed	1
1105	2946	Directed	1
61	2947	Directed	1
380	2947	Directed	1
662	2950	Directed	1
43	2950	Directed	1
8	2952	Directed	1
1165	2952	Directed	1
61	2953	Directed	1
46	2953	Directed	1
61	2954	Directed	1
2955	2954	Directed	1
69	2956	Directed	1
31	2956	Directed	1
61	2957	Directed	1
931	2957	Directed	1
24	2958	Directed	1
781	2958	Directed	1
14	2959	Directed	1
292	2959	Directed	1
293	2959	Directed	1
14	2960	Directed	1
2961	2960	Directed	1
14	2962	Directed	1
1182	2962	Directed	1
14	2963	Directed	1
202	2963	Directed	1
2965	2964	Directed	1
47	2964	Directed	1
132	2966	Directed	1
2127	2966	Directed	1
2128	2966	Directed	1
8	2967	Directed	1
2197	2967	Directed	1
61	2968	Directed	1
2969	2968	Directed	1
8	2970	Directed	1
1108	2970	Directed	1
69	2971	Directed	1
31	2971	Directed	1
917	2971	Directed	1
14	2972	Directed	1
2513	2972	Directed	1
14	2973	Directed	1
2974	2973	Directed	1
971	2975	Directed	1
1082	2975	Directed	1
8	2976	Directed	1
2199	2976	Directed	1
14	2977	Directed	1
2978	2977	Directed	1
61	2979	Directed	1
2980	2979	Directed	1
14	2981	Directed	1
2982	2981	Directed	1
8	2983	Directed	1
2984	2983	Directed	1
8	2985	Directed	1
2674	2985	Directed	1
8	2986	Directed	1
2987	2986	Directed	1
61	2988	Directed	1
1784	2988	Directed	1
656	2989	Directed	1
248	2989	Directed	1
1984	2989	Directed	1
3	2990	Directed	1
713	2990	Directed	1
61	2991	Directed	1
2992	2991	Directed	1
565	2993	Directed	1
164	2993	Directed	1
901	2994	Directed	1
1250	2994	Directed	1
105	2994	Directed	1
8	2996	Directed	1
1459	2996	Directed	1
8	2997	Directed	1
38	2997	Directed	1
8	2997	Directed	1
2229	2997	Directed	1
35	2998	Directed	1
1658	2998	Directed	1
14	2999	Directed	1
3000	2999	Directed	1
61	3001	Directed	1
3002	3001	Directed	1
739	3003	Directed	1
105	3003	Directed	1
3005	3004	Directed	1
8	3004	Directed	1
3	3006	Directed	1
646	3006	Directed	1
1560	3007	Directed	1
79	3007	Directed	1
61	3008	Directed	1
2145	3008	Directed	1
8	3009	Directed	1
3010	3009	Directed	1
2437	3011	Directed	1
12	3011	Directed	1
8	3012	Directed	1
3013	3012	Directed	1
640	3014	Directed	1
43	3014	Directed	1
8	3015	Directed	1
2178	3015	Directed	1
8	3016	Directed	1
3017	3016	Directed	1
437	3018	Directed	1
43	3018	Directed	1
956	3019	Directed	1
990	3019	Directed	1
14	3020	Directed	1
388	3020	Directed	1
31	3021	Directed	1
78	3021	Directed	1
66	3021	Directed	1
1258	3022	Directed	1
3023	3022	Directed	1
314	3024	Directed	1
644	3024	Directed	1
14	3025	Directed	1
794	3025	Directed	1
14	3026	Directed	1
1154	3026	Directed	1
8	3027	Directed	1
3028	3027	Directed	1
3030	3029	Directed	1
12	3029	Directed	1
3	3031	Directed	1
2004	3031	Directed	1
8	3032	Directed	1
2001	3032	Directed	1
8	3033	Directed	1
2007	3033	Directed	1
8	3034	Directed	1
3035	3034	Directed	1
8	3037	Directed	1
3038	3037	Directed	1
8	3039	Directed	1
1001	3039	Directed	1
224	3039	Directed	1
8	3040	Directed	1
2011	3040	Directed	1
8	3041	Directed	1
3042	3041	Directed	1
8	3043	Directed	1
1696	3043	Directed	1
8	3044	Directed	1
43	3044	Directed	1
69	3044	Directed	1
315	3046	Directed	1
12	3046	Directed	1
61	3047	Directed	1
78	3047	Directed	1
376	3047	Directed	1
32	3047	Directed	1
376	3047	Directed	1
32	3047	Directed	1
116	3048	Directed	1
3002	3048	Directed	1
8	3049	Directed	1
1659	3049	Directed	1
12	3049	Directed	1
91	3051	Directed	1
287	3051	Directed	1
8	3052	Directed	1
70	3052	Directed	1
8	3053	Directed	1
118	3053	Directed	1
8	3054	Directed	1
3055	3054	Directed	1
61	3056	Directed	1
3057	3056	Directed	1
14	3058	Directed	1
901	3058	Directed	1
251	3058	Directed	1
79	3058	Directed	1
448	3059	Directed	1
1940	3059	Directed	1
145	3060	Directed	1
254	3060	Directed	1
31	3060	Directed	1
61	3061	Directed	1
3062	3061	Directed	1
981	3063	Directed	1
293	3063	Directed	1
43	3063	Directed	1
61	3064	Directed	1
3065	3064	Directed	1
8	3066	Directed	1
2308	3066	Directed	1
58	3067	Directed	1
622	3067	Directed	1
61	3068	Directed	1
720	3068	Directed	1
8	3068	Directed	1
8	3068	Directed	1
383	3068	Directed	1
383	3068	Directed	1
981	3069	Directed	1
293	3069	Directed	1
47	3069	Directed	1
61	3072	Directed	1
3073	3072	Directed	1
38	3074	Directed	1
32	3074	Directed	1
251	3074	Directed	1
58	3074	Directed	1
8	3075	Directed	1
934	3075	Directed	1
61	3076	Directed	1
3077	3076	Directed	1
61	3078	Directed	1
1182	3078	Directed	1
61	3079	Directed	1
1079	3079	Directed	1
58	3080	Directed	1
528	3080	Directed	1
61	3081	Directed	1
3082	3081	Directed	1
8	3083	Directed	1
3084	3083	Directed	1
1001	3085	Directed	1
12	3085	Directed	1
659	3086	Directed	1
636	3086	Directed	1
8	3087	Directed	1
8	3087	Directed	1
3088	3087	Directed	1
8	3087	Directed	1
8	3087	Directed	1
61	3089	Directed	1
3090	3089	Directed	1
115	3091	Directed	1
324	3091	Directed	1
2405	3092	Directed	1
24	3092	Directed	1
61	3093	Directed	1
8	3093	Directed	1
2766	3093	Directed	1
61	3094	Directed	1
2875	3094	Directed	1
14	3097	Directed	1
2471	3097	Directed	1
613	3097	Directed	1
280	3098	Directed	1
12	3098	Directed	1
126	3099	Directed	1
47	3099	Directed	1
14	3100	Directed	1
390	3100	Directed	1
248	3100	Directed	1
656	3101	Directed	1
248	3101	Directed	1
12	3101	Directed	1
2320	3102	Directed	1
230	3102	Directed	1
43	3102	Directed	1
61	3103	Directed	1
3104	3103	Directed	1
923	3105	Directed	1
12	3105	Directed	1
61	3106	Directed	1
2934	3106	Directed	1
58	3107	Directed	1
465	3107	Directed	1
8	3108	Directed	1
2345	3108	Directed	1
8	3109	Directed	1
316	3109	Directed	1
69	3109	Directed	1
61	3110	Directed	1
2922	3110	Directed	1
8	3111	Directed	1
986	3111	Directed	1
3050	3112	Directed	1
12	3112	Directed	1
8	3113	Directed	1
2141	3113	Directed	1
14	3114	Directed	1
3002	3114	Directed	1
91	3115	Directed	1
234	3115	Directed	1
219	3115	Directed	1
14	3116	Directed	1
1784	3116	Directed	1
61	3117	Directed	1
2710	3117	Directed	1
1258	3118	Directed	1
3023	3118	Directed	1
3119	3118	Directed	1
14	3120	Directed	1
2992	3120	Directed	1
24	3121	Directed	1
667	3121	Directed	1
3	3122	Directed	1
831	3122	Directed	1
8	3122	Directed	1
61	3123	Directed	1
112	3123	Directed	1
113	3123	Directed	1
316	3124	Directed	1
69	3124	Directed	1
12	3124	Directed	1
58	3125	Directed	1
1022	3125	Directed	1
24	3126	Directed	1
224	3126	Directed	1
14	3127	Directed	1
573	3127	Directed	1
8	3127	Directed	1
61	3128	Directed	1
3129	3128	Directed	1
8	3130	Directed	1
8	3130	Directed	1
61	3131	Directed	1
3132	3131	Directed	1
8	3133	Directed	1
8	3133	Directed	1
8	3133	Directed	1
1262	3133	Directed	1
58	3134	Directed	1
311	3134	Directed	1
61	3135	Directed	1
3136	3135	Directed	1
656	3137	Directed	1
248	3137	Directed	1
121	3137	Directed	1
35	3138	Directed	1
1815	3138	Directed	1
40	3139	Directed	1
43	3139	Directed	1
61	3140	Directed	1
3141	3140	Directed	1
61	3144	Directed	1
1377	3144	Directed	1
61	3145	Directed	1
202	3145	Directed	1
656	3146	Directed	1
248	3146	Directed	1
132	3146	Directed	1
446	3147	Directed	1
1147	3147	Directed	1
448	3148	Directed	1
2853	3148	Directed	1
8	3149	Directed	1
3150	3149	Directed	1
3	3151	Directed	1
8	3151	Directed	1
132	3151	Directed	1
263	3151	Directed	1
448	3152	Directed	1
118	3152	Directed	1
58	3153	Directed	1
543	3153	Directed	1
8	3154	Directed	1
2114	3154	Directed	1
14	3155	Directed	1
43	3155	Directed	1
14	3155	Directed	1
43	3155	Directed	1
796	3155	Directed	1
8	3156	Directed	1
2125	3156	Directed	1
8	3157	Directed	1
1176	3157	Directed	1
61	3158	Directed	1
3000	3158	Directed	1
14	3159	Directed	1
375	3159	Directed	1
8	3159	Directed	1
376	3159	Directed	1
8	3159	Directed	1
8	3160	Directed	1
2493	3160	Directed	1
1001	3161	Directed	1
224	3161	Directed	1
8	3162	Directed	1
3163	3162	Directed	1
2529	3164	Directed	1
293	3164	Directed	1
24	3164	Directed	1
2739	3165	Directed	1
248	3165	Directed	1
3	3166	Directed	1
8	3166	Directed	1
19	3166	Directed	1
35	3167	Directed	1
1108	3167	Directed	1
8	3168	Directed	1
3169	3168	Directed	1
8	3170	Directed	1
2505	3170	Directed	1
14	3171	Directed	1
2768	3171	Directed	1
376	3172	Directed	1
183	3172	Directed	1
3	3173	Directed	1
383	3173	Directed	1
61	3174	Directed	1
3175	3174	Directed	1
2911	3176	Directed	1
31	3176	Directed	1
8	3177	Directed	1
2510	3177	Directed	1
43	3178	Directed	1
248	3178	Directed	1
61	3179	Directed	1
3180	3179	Directed	1
8	3181	Directed	1
3182	3181	Directed	1
8	3183	Directed	1
1258	3183	Directed	1
1259	3183	Directed	1
8	3184	Directed	1
2507	3184	Directed	1
2471	3185	Directed	1
613	3185	Directed	1
12	3185	Directed	1
14	3186	Directed	1
3187	3186	Directed	1
8	3188	Directed	1
3189	3188	Directed	1
8	3190	Directed	1
2518	3190	Directed	1
38	3191	Directed	1
8	3191	Directed	1
171	3191	Directed	1
43	3191	Directed	1
930	3191	Directed	1
8	3192	Directed	1
2437	3192	Directed	1
61	3193	Directed	1
42	3193	Directed	1
8	3194	Directed	1
61	3194	Directed	1
70	3194	Directed	1
132	3194	Directed	1
14	3195	Directed	1
3196	3195	Directed	1
8	3197	Directed	1
2433	3197	Directed	1
8	3198	Directed	1
561	3198	Directed	1
8	3199	Directed	1
559	3199	Directed	1
115	3200	Directed	1
69	3200	Directed	1
61	3201	Directed	1
3202	3201	Directed	1
8	3203	Directed	1
3204	3203	Directed	1
61	3205	Directed	1
3206	3205	Directed	1
376	3207	Directed	1
8	3207	Directed	1
3	3208	Directed	1
887	3208	Directed	1
61	3209	Directed	1
594	3209	Directed	1
116	3210	Directed	1
1105	3210	Directed	1
8	3211	Directed	1
2456	3211	Directed	1
610	3212	Directed	1
611	3212	Directed	1
31	3212	Directed	1
35	3213	Directed	1
115	3213	Directed	1
649	3213	Directed	1
14	3214	Directed	1
2882	3214	Directed	1
61	3216	Directed	1
3217	3216	Directed	1
8	3218	Directed	1
2398	3218	Directed	1
115	3220	Directed	1
1762	3220	Directed	1
14	3221	Directed	1
160	3221	Directed	1
78	3221	Directed	1
61	3223	Directed	1
3224	3223	Directed	1
3226	3225	Directed	1
8	3225	Directed	1
79	3225	Directed	1
132	3227	Directed	1
608	3227	Directed	1
380	3227	Directed	1
8	3228	Directed	1
2484	3228	Directed	1
61	3229	Directed	1
75	3229	Directed	1
656	3230	Directed	1
248	3230	Directed	1
2995	3230	Directed	1
61	3231	Directed	1
118	3231	Directed	1
586	3231	Directed	1
14	3233	Directed	1
1099	3233	Directed	1
61	3234	Directed	1
3235	3234	Directed	1
8	3236	Directed	1
3237	3236	Directed	1
14	3238	Directed	1
784	3238	Directed	1
8	3240	Directed	1
2486	3240	Directed	1
197	3241	Directed	1
3	3241	Directed	1
183	3241	Directed	1
1659	3242	Directed	1
12	3242	Directed	1
61	3243	Directed	1
2773	3243	Directed	1
61	3244	Directed	1
889	3244	Directed	1
8	3246	Directed	1
2490	3246	Directed	1
14	3247	Directed	1
3248	3247	Directed	1
1079	3249	Directed	1
963	3249	Directed	1
43	3249	Directed	1
8	3250	Directed	1
8	3250	Directed	1
3119	3250	Directed	1
8	3250	Directed	1
8	3250	Directed	1
115	3251	Directed	1
8	3251	Directed	1
8	3252	Directed	1
2496	3252	Directed	1
14	3253	Directed	1
2838	3253	Directed	1
58	3254	Directed	1
19	3254	Directed	1
47	3254	Directed	1
887	3255	Directed	1
32	3255	Directed	1
61	3256	Directed	1
1315	3256	Directed	1
58	3257	Directed	1
1155	3257	Directed	1
81	3258	Directed	1
78	3258	Directed	1
234	3258	Directed	1
1267	3258	Directed	1
112	3259	Directed	1
43	3259	Directed	1
249	3260	Directed	1
31	3260	Directed	1
923	3261	Directed	1
132	3261	Directed	1
2203	3262	Directed	1
47	3262	Directed	1
61	3263	Directed	1
1222	3263	Directed	1
654	3264	Directed	1
8	3264	Directed	1
14	3265	Directed	1
115	3265	Directed	1
32	3265	Directed	1
61	3266	Directed	1
3267	3266	Directed	1
61	3268	Directed	1
3269	3268	Directed	1
551	3270	Directed	1
12	3270	Directed	1
31	3271	Directed	1
116	3271	Directed	1
8	3272	Directed	1
3273	3272	Directed	1
23	3274	Directed	1
24	3274	Directed	1
61	3275	Directed	1
3276	3275	Directed	1
61	3277	Directed	1
3278	3277	Directed	1
14	3279	Directed	1
2887	3279	Directed	1
3	3280	Directed	1
160	3280	Directed	1
61	3281	Directed	1
3282	3281	Directed	1
61	3283	Directed	1
3284	3283	Directed	1
14	3285	Directed	1
1062	3285	Directed	1
14	3286	Directed	1
58	3286	Directed	1
528	3286	Directed	1
8	3287	Directed	1
1311	3287	Directed	1
129	3288	Directed	1
47	3288	Directed	1
2912	3289	Directed	1
78	3289	Directed	1
8	3290	Directed	1
2469	3290	Directed	1
61	3291	Directed	1
3292	3291	Directed	1
38	3293	Directed	1
8	3293	Directed	1
2229	3293	Directed	1
8	3294	Directed	1
2473	3294	Directed	1
8	3295	Directed	1
1469	3295	Directed	1
1849	3296	Directed	1
8	3296	Directed	1
61	3297	Directed	1
2217	3297	Directed	1
31	3298	Directed	1
677	3298	Directed	1
8	3299	Directed	1
3300	3299	Directed	1
61	3301	Directed	1
2051	3301	Directed	1
171	3302	Directed	1
2867	3302	Directed	1
14	3303	Directed	1
3304	3303	Directed	1
14	3305	Directed	1
2853	3305	Directed	1
171	3306	Directed	1
1099	3306	Directed	1
8	3307	Directed	1
3308	3307	Directed	1
14	3309	Directed	1
763	3309	Directed	1
14	3310	Directed	1
3311	3310	Directed	1
14	3312	Directed	1
3313	3312	Directed	1
14	3314	Directed	1
3315	3314	Directed	1
448	3316	Directed	1
171	3316	Directed	1
662	3316	Directed	1
61	3317	Directed	1
151	3317	Directed	1
61	3318	Directed	1
150	3318	Directed	1
2312	3319	Directed	1
43	3319	Directed	1
61	3320	Directed	1
140	3320	Directed	1
8	3322	Directed	1
3323	3322	Directed	1
14	3324	Directed	1
2641	3324	Directed	1
8	3325	Directed	1
2612	3325	Directed	1
31	3326	Directed	1
132	3326	Directed	1
61	3327	Directed	1
137	3327	Directed	1
14	3328	Directed	1
3329	3328	Directed	1
61	3330	Directed	1
126	3330	Directed	1
262	3331	Directed	1
263	3331	Directed	1
35	3332	Directed	1
3333	3332	Directed	1
1108	3335	Directed	1
47	3335	Directed	1
1901	3336	Directed	1
12	3336	Directed	1
14	3337	Directed	1
2631	3337	Directed	1
2326	3338	Directed	1
91	3338	Directed	1
14	3340	Directed	1
2695	3340	Directed	1
197	3341	Directed	1
2242	3341	Directed	1
61	3342	Directed	1
110	3342	Directed	1
271	3343	Directed	1
8	3343	Directed	1
14	3344	Directed	1
115	3344	Directed	1
794	3344	Directed	1
2729	3345	Directed	1
12	3345	Directed	1
61	3346	Directed	1
102	3346	Directed	1
3	3347	Directed	1
293	3347	Directed	1
1772	3349	Directed	1
47	3349	Directed	1
448	3350	Directed	1
171	3350	Directed	1
640	3350	Directed	1
8	3351	Directed	1
8	3351	Directed	1
3119	3351	Directed	1
8	3351	Directed	1
8	3351	Directed	1
14	3352	Directed	1
472	3352	Directed	1
38	3353	Directed	1
383	3353	Directed	1
383	3353	Directed	1
132	3353	Directed	1
61	3354	Directed	1
195	3354	Directed	1
91	3355	Directed	1
1772	3355	Directed	1
61	3356	Directed	1
189	3356	Directed	1
61	3357	Directed	1
190	3357	Directed	1
91	3358	Directed	1
160	3358	Directed	1
8	3359	Directed	1
38	3359	Directed	1
383	3359	Directed	1
383	3359	Directed	1
132	3359	Directed	1
728	3360	Directed	1
47	3360	Directed	1
8	3361	Directed	1
2549	3361	Directed	1
8	3363	Directed	1
3364	3363	Directed	1
91	3365	Directed	1
812	3365	Directed	1
8	3366	Directed	1
808	3366	Directed	1
758	3368	Directed	1
47	3368	Directed	1
720	3369	Directed	1
8	3369	Directed	1
8	3369	Directed	1
383	3369	Directed	1
383	3369	Directed	1
219	3369	Directed	1
251	3369	Directed	1
61	3370	Directed	1
169	3370	Directed	1
14	3371	Directed	1
2638	3371	Directed	1
14	3372	Directed	1
3373	3372	Directed	1
69	3374	Directed	1
553	3374	Directed	1
14	3375	Directed	1
2635	3375	Directed	1
14	3376	Directed	1
2650	3376	Directed	1
14	3377	Directed	1
2647	3377	Directed	1
3380	3379	Directed	1
12	3379	Directed	1
35	3381	Directed	1
3382	3381	Directed	1
61	3383	Directed	1
55	3383	Directed	1
61	3384	Directed	1
52	3384	Directed	1
8	3385	Directed	1
2418	3385	Directed	1
412	3387	Directed	1
8	3387	Directed	1
61	3388	Directed	1
33	3388	Directed	1
8	3389	Directed	1
115	3389	Directed	1
339	3389	Directed	1
8	3390	Directed	1
3391	3390	Directed	1
8	3392	Directed	1
3393	3392	Directed	1
8	3394	Directed	1
4	3394	Directed	1
8	3395	Directed	1
2421	3395	Directed	1
8	3396	Directed	1
2727	3396	Directed	1
145	3397	Directed	1
1743	3397	Directed	1
8	3398	Directed	1
2431	3398	Directed	1
35	3399	Directed	1
3400	3399	Directed	1
61	3401	Directed	1
20	3401	Directed	1
61	3402	Directed	1
21	3402	Directed	1
3404	3403	Directed	1
47	3403	Directed	1
8	3405	Directed	1
2378	3405	Directed	1
2743	3406	Directed	1
248	3406	Directed	1
14	3407	Directed	1
3408	3407	Directed	1
61	3409	Directed	1
5	3409	Directed	1
35	3410	Directed	1
3411	3410	Directed	1
8	3412	Directed	1
2376	3412	Directed	1
61	3413	Directed	1
16	3413	Directed	1
539	3414	Directed	1
164	3414	Directed	1
61	3415	Directed	1
1	3415	Directed	1
61	3416	Directed	1
0	3416	Directed	1
31	3418	Directed	1
12	3418	Directed	1
14	3419	Directed	1
2747	3419	Directed	1
38	3420	Directed	1
571	3420	Directed	1
383	3420	Directed	1
47	3420	Directed	1
14	3421	Directed	1
2569	3421	Directed	1
61	3422	Directed	1
720	3422	Directed	1
81	3422	Directed	1
78	3422	Directed	1
14	3423	Directed	1
1801	3423	Directed	1
8	3424	Directed	1
2597	3424	Directed	1
8	3425	Directed	1
3426	3425	Directed	1
3	3427	Directed	1
132	3427	Directed	1
8	3427	Directed	1
265	3428	Directed	1
1407	3428	Directed	1
1312	3428	Directed	1
1317	3429	Directed	1
47	3429	Directed	1
2486	3430	Directed	1
47	3430	Directed	1
14	3431	Directed	1
1439	3431	Directed	1
14	3432	Directed	1
2559	3432	Directed	1
14	3433	Directed	1
2561	3433	Directed	1
40	3435	Directed	1
32	3435	Directed	1
2074	3436	Directed	1
164	3436	Directed	1
8	3437	Directed	1
100	3437	Directed	1
101	3437	Directed	1
8	3438	Directed	1
58	3438	Directed	1
1843	3438	Directed	1
295	3439	Directed	1
43	3439	Directed	1
8	3440	Directed	1
3441	3440	Directed	1
61	3443	Directed	1
56	3443	Directed	1
1898	3444	Directed	1
164	3444	Directed	1
8	3445	Directed	1
2412	3445	Directed	1
78	3446	Directed	1
2230	3446	Directed	1
8	3447	Directed	1
626	3447	Directed	1
538	3449	Directed	1
164	3449	Directed	1
78	3450	Directed	1
66	3450	Directed	1
78	3451	Directed	1
812	3451	Directed	1
8	3452	Directed	1
118	3452	Directed	1
685	3452	Directed	1
382	3453	Directed	1
383	3453	Directed	1
115	3454	Directed	1
2096	3454	Directed	1
8	3456	Directed	1
3408	3456	Directed	1
8	3457	Directed	1
3458	3457	Directed	1
35	3459	Directed	1
2507	3459	Directed	1
121	3460	Directed	1
47	3460	Directed	1
549	3461	Directed	1
324	3461	Directed	1
14	3462	Directed	1
878	3462	Directed	1
61	3463	Directed	1
312	3463	Directed	1
2917	3464	Directed	1
12	3464	Directed	1
1507	3465	Directed	1
8	3465	Directed	1
61	3467	Directed	1
316	3467	Directed	1
91	3467	Directed	1
35	3468	Directed	1
3469	3468	Directed	1
61	3470	Directed	1
386	3470	Directed	1
8	3471	Directed	1
2641	3471	Directed	1
8	3472	Directed	1
2638	3472	Directed	1
38	3473	Directed	1
39	3473	Directed	1
720	3474	Directed	1
1772	3474	Directed	1
47	3474	Directed	1
8	3475	Directed	1
2635	3475	Directed	1
78	3476	Directed	1
251	3476	Directed	1
8	3477	Directed	1
2650	3477	Directed	1
8	3478	Directed	1
2647	3478	Directed	1
14	3479	Directed	1
2267	3479	Directed	1
40	3479	Directed	1
1099	3480	Directed	1
316	3480	Directed	1
8	3481	Directed	1
8	3481	Directed	1
366	3481	Directed	1
8	3481	Directed	1
8	3481	Directed	1
14	3483	Directed	1
2549	3483	Directed	1
8	3484	Directed	1
3485	3484	Directed	1
61	3486	Directed	1
118	3486	Directed	1
181	3486	Directed	1
8	3487	Directed	1
3488	3487	Directed	1
14	3489	Directed	1
3490	3489	Directed	1
3119	3491	Directed	1
3143	3491	Directed	1
8	3493	Directed	1
2721	3493	Directed	1
8	3494	Directed	1
2729	3494	Directed	1
14	3495	Directed	1
3496	3495	Directed	1
8	3497	Directed	1
472	3497	Directed	1
14	3498	Directed	1
197	3498	Directed	1
2242	3498	Directed	1
58	3499	Directed	1
302	3499	Directed	1
2423	3499	Directed	1
8	3500	Directed	1
3501	3500	Directed	1
91	3502	Directed	1
508	3502	Directed	1
91	3503	Directed	1
3504	3503	Directed	1
1666	3505	Directed	1
47	3505	Directed	1
171	3506	Directed	1
3507	3506	Directed	1
115	3508	Directed	1
1945	3508	Directed	1
8	3509	Directed	1
8	3509	Directed	1
1687	3509	Directed	1
8	3509	Directed	1
8	3509	Directed	1
91	3510	Directed	1
941	3510	Directed	1
14	3511	Directed	1
2692	3511	Directed	1
91	3512	Directed	1
1971	3512	Directed	1
61	3513	Directed	1
235	3513	Directed	1
31	3514	Directed	1
69	3514	Directed	1
61	3515	Directed	1
229	3515	Directed	1
91	3516	Directed	1
959	3516	Directed	1
8	3517	Directed	1
2527	3517	Directed	1
8	3518	Directed	1
3519	3518	Directed	1
8	3520	Directed	1
8	3520	Directed	1
58	3520	Directed	1
299	3520	Directed	1
3522	3521	Directed	1
12	3521	Directed	1
2065	3523	Directed	1
12	3523	Directed	1
61	3524	Directed	1
210	3524	Directed	1
115	3525	Directed	1
1898	3525	Directed	1
91	3526	Directed	1
880	3526	Directed	1
14	3527	Directed	1
171	3527	Directed	1
179	3527	Directed	1
14	3528	Directed	1
2612	3528	Directed	1
91	3529	Directed	1
251	3529	Directed	1
31	3529	Directed	1
448	3530	Directed	1
171	3530	Directed	1
644	3530	Directed	1
61	3531	Directed	1
297	3531	Directed	1
91	3533	Directed	1
887	3533	Directed	1
38	3534	Directed	1
304	3534	Directed	1
2270	3534	Directed	1
58	3535	Directed	1
302	3535	Directed	1
43	3535	Directed	1
337	3536	Directed	1
1874	3536	Directed	1
2557	3537	Directed	1
293	3537	Directed	1
1332	3538	Directed	1
29	3538	Directed	1
91	3539	Directed	1
836	3539	Directed	1
14	3540	Directed	1
1851	3540	Directed	1
2383	3540	Directed	1
1945	3541	Directed	1
47	3541	Directed	1
8	3542	Directed	1
1439	3542	Directed	1
8	3543	Directed	1
115	3543	Directed	1
8	3543	Directed	1
35	3544	Directed	1
3545	3544	Directed	1
31	3546	Directed	1
8	3546	Directed	1
656	3547	Directed	1
248	3547	Directed	1
1455	3547	Directed	1
8	3548	Directed	1
2569	3548	Directed	1
3	3549	Directed	1
118	3549	Directed	1
181	3549	Directed	1
2057	3549	Directed	1
43	3550	Directed	1
293	3550	Directed	1
24	3550	Directed	1
14	3551	Directed	1
1801	3551	Directed	1
8	3551	Directed	1
3482	3552	Directed	1
47	3552	Directed	1
8	3553	Directed	1
118	3553	Directed	1
181	3553	Directed	1
502	3553	Directed	1
8	3553	Directed	1
1102	3554	Directed	1
8	3554	Directed	1
8	3555	Directed	1
2392	3555	Directed	1
8	3556	Directed	1
2887	3556	Directed	1
8	3557	Directed	1
2294	3557	Directed	1
118	3558	Directed	1
586	3558	Directed	1
78	3558	Directed	1
14	3559	Directed	1
38	3559	Directed	1
571	3559	Directed	1
383	3559	Directed	1
